id|parent_id|d_ats_type_id|rco|cato|name_kz|name_ru|actual
129045|128999|1|0003000000003637|394035400|Набережное|Набережное|1
129054|128899|3|0003000000007826|394037000|Әйет|Аятское|1
129055|129054|1|0003000000003638|394037100|Әйет|Аятское|1
129109|129054|1|0003000000003640|394037300|Заәйет|Зааятское|1
129136|128999|1|0003000000003642|394035500|Комаровка|Комаровка|1
129159|128899|3|0003000000007829|394045000|Красноармейск|Красноармейский|1
129160|129159|1|0003000000003644|394045100|Фрунзенское|Фрунзенское|1
129215|129159|1|0003000000003645|394045200|Кочержиновка|Кочержиновка|1
129225|129159|1|0003000000003646|394045300|Красноармейское|Красноармейское|1
129247|128899|3|0003000000007830|394047000|Қырым|Крымское|1
129250|129247|1|0003000000003648|394047100|Қырым|Крымское|1
129273|129247|1|0003000000003649|394047200|Озерное|Озерное|1
129284|128899|3|0003000000007831|394030000|Денисов|Денисовский|1
129287|129284|1|0003000000003650|394030200|Некрасовка|Некрасовка|1
129304|129284|1|0003000000003651|394030300|Гришенка|Гришенка|1
129315|129284|1|0003000000003652|394030400|Калиновка|Калиновка|1
129328|129284|1|0003000000003653|394030500|Целинное|Целинное|1
129338|128899|1|0003000000003654|394055100|Перелески|Перелески|1
129370|128899|3|0003000000007832|394057000|Покров|Покровский|1
129372|129370|1|0003000000003655|394057100|Покровка|Покровка|1
129395|129370|1|0003000000003656|394057200|Досовка|Досовка|1
129404|128899|3|0003000000007833|394059000|Приречен|Приреченский|1
129405|129404|1|0003000000003657|394059100|Приреченка|Приреченка|1
129426|129404|1|0003000000003658|394059200|Окраинка|Окраинка|1
129436|128899|3|0003000000007834|394063000|Свердлов|Свердловский|1
129437|129436|1|0003000000003659|394063100|Свердловка|Свердловка|1
129449|129436|1|0003000000003660|394063300|Подгорное|Подгорное|1
129457|129436|1|0003000000003661|394063400|Приречное|Приречное|1
129460|128899|3|0003000000007835|394065000|Тельман|Тельманский|1
129464|129460|1|0003000000003662|394065100|Антоновка|Антоновка|1
129493|129460|1|0003000000003664|394065200|Алшан|Алчановка|1
129514|128899|3|0003000000007836|394067000|Тобыл|Тобольский|1
129515|129514|1|0003000000003665|394067100|Глебовка|Глебовка|1
129545|125189|5|0003000000008568|394200000|Жангелдин|Джангельдинский|1
129552|129545|1|0003000000003667|394230100|Торғай|Торгай|1
129627|129545|1|0003000000003668|394233100|Ақкөл|Акколь|1
129648|129545|3|0003000000007837|394237000|Ақшығанақ|Акшиганакский|1
129650|129648|1|0003000000003669|394237100|Ақшығанақ|Акшиганак|1
129685|129648|1|0003000000003670|394237500|Түйемойнақ|Туйемойнак|1
129692|129545|3|0003000000007838|394239000|Албарбөгет|Албарбогетский|1
129693|129692|1|0003000000003671|394239100|Көкалат|Кокалат|1
129717|129692|1|0003000000003672|394239500|Көлқамыс|Колкамыс|1
129722|129545|1|0003000000003673|394243100|Шеген|Шеген|1
129744|129867|1|0003000000003675|394259600|Бидайық|Бидайык|1
129764|129545|1|0003000000003676|394247100|Аралбай|Аралбай|1
129781|129545|3|0003000000007840|394249000|Жаркөл|Жаркольский|1
129782|129781|1|0003000000003677|394249100|Тәуіш|Тауыш|1
129801|129781|1|0003000000003678|394249200|Сарысу|Сарысу|1
129808|129781|1|0003000000003679|394249300|Тентексай|Тентексай|1
129818|129781|1|0003000000003680|394249400|Тоқанай|Токанай|1
129825|129545|3|0003000000007841|394253000|Қалам-Қарасу|Калам-Карасуский|1
129826|129825|1|0003000000003681|394253100|Қалам-Қарасу|Калам-Карасу|1
129844|129825|1|0003000000003682|394253300|Шұбалаң|Шубалан|1
129849|129545|1|0003000000003683|394255100|Ахмет Байтұрсынұлы|Ахмет Байтұрсынұлы|1
129860|251658|1|0003000000003684|394265200|Милісай|Милисай|1
129867|129545|3|0003000000007842|394259000|Қызбел|Кызбельский|1
129868|129867|1|0003000000003685|394259100|Саға|Сага|1
129884|129867|1|0003000000003687|394259300|Ошағанды|Ошаганды|1
129888|129867|1|0003000000003688|394259400|Ұзынқарасу|Узынкарасу|1
129896|129545|1|0003000000003689|394263100|Сужарған|Сужарган|1
129912|251658|1|0003000000003690|394265100|Шилі|Шили|1
129919|125189|5|0003000000008569|394400000|Жітіқара|Житикаринский|1
129922|129919|4|0003000000008451|394420100|Жітіқара|Житикара|1
130064|129919|1|0003000000003691|394431100|Пригородный|Пригородное|1
130099|129919|1|0003000000003692|394433100|Аққарға|Аккарга|1
130115|129919|3|0003000000007843|394435000|Большевик|Большевистский|1
130119|130115|1|0003000000003693|394435100|Тургенов|Тургеновка|1
130135|130115|1|0003000000003694|394435300|Құсақан|Кусакан|1
130140|130115|1|0003000000003695|394435400|Қазірет|Хозрет|1
130142|130115|1|0003000000003696|394435500|Тасыбай|Тасыбай|1
130147|251639|1|0003000000003697|394447300|Волгоград|Волгоградское|1
130167|129919|1|0003000000003698|394443100|Забелов|Забеловка|1
130185|129919|1|0003000000003699|394445100|Милютин|Милютинка|1
130192|251639|1|0003000000007844|394447100|Мүктікөл|Муктиколь|1
130234|129919|1|0003000000003703|394452100|Приречный|Приречное|1
130248|251639|1|0003000000003704|394447500|Тимирязев|Тимирязево|1
130262|129919|1|0003000000003705|394455100|Степной|Степное|1
130271|129919|3|0003000000007845|394457000|Тоқтаров|Тохтаровский|1
130274|130271|1|0003000000003706|394457100|Тоқтаров|Тохтарово|1
130286|130271|1|0003000000003707|394457300|Львов|Львовка|1
130296|129919|1|0003000000003708|394459100|Чайковский|Чайковское|1
130317|130115|1|0003000000003709|394435600|Шевченковка|Шевченковка|1
130333|129919|1|0003000000003710|394465100|Ырсай|Ырсай|1
130346|125189|5|0003000000008570|394800000|Қамысты|Камыстинский|1
130349|130346|3|0003000000007846|394830000|Қамысты|Камыстинский|1
130350|130349|1|0003000000003711|394830100|Қамысты|Камысты|1
130403|130349|1|0003000000003712|394830200|Мешіт|Мечетное|1
130410|130346|1|0003000000003713|394833100|Алтынсарин|Алтынсарино|1
130441|251643|1|0003000000003714|394835100|Аралкөл|Аралколь|1
130458|130346|1|0003000000003715|394837100|Бестөбе|Бестобе|1
130479|130349|1|0003000000003718|394830500|Фрунзе|Фрунзе|1
130512|251640|1|0003000000003720|394831100|Адаевка|Адаевка|1
130535|130346|1|0003000000003722|394845100|Дружба|Дружба|1
130551|251644|1|0003000000003723|394849100|Клочково|Клочково|1
130574|130346|1|0003000000003724|394851100|Арқа|Арка|1
130598|130346|1|0003000000003725|394853100|Қарабатыр|Карабатыр|1
130614|130349|1|0003000000003726|394830300|Ливановка|Ливановка|1
130630|251643|1|0003000000003727|394835200|Орқаш|Уркаш|1
130648|251640|1|0003000000003729|394831500|Пушкино|Пушкино|1
130686|251644|1|0003000000003732|394849200|Талдыкөл|Талдыколь|1
130699|251640|1|0003000000003733|394831300|Жайылма|Жайылма|1
130718|125189|5|0003000000008571|395000000|Қарабалық|Карабалыкский|1
130724|130718|2|0003000000006604|395030100|Қарабалық|Карабалык|1
130855|130718|3|0003000000007853|395033000|Белоглин|Белоглинский|1
130857|130855|1|0003000000003735|395033100|Белоглинка|Белоглинка|1
130906|130855|1|0003000000003736|395033200|Научный|Научное|1
130927|130855|1|0003000000003737|395033300|Святославка|Святославка|1
130954|130718|3|0003000000007854|395035000|Боскөл|Боскольский|1
130955|130954|1|0003000000003738|395035100|Боскөл|Босколь|1
131010|130954|1|0003000000003739|395035200|Саманы|Саманы|1
131015|130954|1|0003000000003740|395035300|Талапкер|Талапкер|1
131020|130718|3|0003000000007855|395037000|Бөрлі|Бурлинский|1
131023|131020|1|0003000000003741|395037100|Бөрлі|Бурли|1
131058|131020|1|0003000000003744|395037400|Тастыөзек|Тастыозек|1
131071|130718|1|0003000000003745|395039100|Лесное|Лесное|1
131103|131497|1|0003000000003748|395046500|Қособа|Кособа|1
131124|131497|1|0003000000003750|395046300|Қарашакөл|Карачаколь|1
131141|130718|3|0003000000007858|395065000|Тоғызақ|Тогузакский|1
131147|131141|1|0003000000003751|395065200|Веренка|Веренка|1
131158|131141|1|0003000000003752|395065300|Ворошиловка|Ворошиловка|1
131175|131141|1|0003000000003753|395065400|Гуряновское|Гурьяновское|1
131182|131141|1|0003000000003754|395065500|Елшан|Ельшанское|1
131187|131141|1|0003000000003755|395065600|Котлованное|Котлованное|1
131195|131141|1|0003000000003756|395065700|Надеждинка|Надеждинка|1
131215|131141|1|0003000000003757|395065800|Сарыкөл|Сарыколь|1
131228|131141|1|0003000000003758|395065900|Целинное|Целинное|1
131236|130718|3|0003000000007859|395047000|Михайлов|Михайловский|1
131238|131236|1|0003000000003759|395047100|Михайловка|Михайловка|1
131298|131236|1|0003000000003760|395047200|Лесное|Лесное|1
131309|131236|1|0003000000003761|395047300|Светлое|Светлое|1
131317|131236|1|0003000000003762|395047400|Терентьевка|Терентьевка|1
131333|130718|3|0003000000007860|395049000|Новотроицк|Новотроицкий|1
131335|131333|1|0003000000003763|395049100|Новотроицкое|Новотроицкое|1
131369|131333|1|0003000000003764|395049200|Аққұдық|Аккудук|1
131377|131333|1|0003000000003765|395049400|Жаңаауыл|Жанааул|1
131392|131333|1|0003000000003767|395049600|Мағнай|Магнай|1
131403|131333|1|0003000000003768|395049700|Подгородка|Подгородка|1
131409|130718|3|0003000000007861|395053000|Өрнек|Урнекский|1
131411|131409|1|0003000000003769|395053100|Приречное|Приречное|1
